surah,ayah,latin_iast,latin_ascii
2,61,"evaṃ yakhana tomarā valechile - he mūsā! āmarā ekairūpa khādye dhairya dhāraṇa karate pārachinā, ataeva tumi āmādera janya tomāra ravera nikaṭa prārthanā kara yena tini āmādera janmabhūmite yā utpanna haẏa tā hate ora śāka-śavji, ora kā~kur̤a, ora gama, ora masura evaṃ ora piẏāja utpādana karena. se valechilaḥ yā utkṛṣṭa tomarā ki tāra saṅge yā nikṛṣṭa tāra vinimaẏa karate cāo? kona nagare upanīta hao, tomādera prārthita dravyaguli avaśyai prāpta have. tādera upara lāñchanā o dāridratā nipatita hala evaṃ tārā āllāhara kope patita hala ei hetu ye, niścaẏai tārā āllāhara nidarśanasamūhe aviśvāsa karata evaṃ anyāẏabhāve nāvīgaṇake hatyā karata; evaṃ ei hetu ye, tārā avādhyācaraṇa karechila o tārā sīmā atikrama karechila.","evam yakhana tomara valechile - he musa! amara ekairupa khadye dhairya dharana karate parachina, ataeva tumi amadera janya tomara ravera nikata prarthana kara yena tini amadera janmabhumite ya utpanna haya ta hate ora saka-savji, ora ka~kura, ora gama, ora masura evam ora piyaja utpadana karena. se valechilah ya utkrsta tomara ki tara sange ya nikrsta tara vinimaya karate caoy kona nagare upanita hao, tomadera prarthita dravyaguli avasyai prapta have. tadera upara lanchana o daridrata nipatita hala evam tara allahara kope patita hala ei hetu ye, niscayai tara allahara nidarsanasamuhe avisvasa karata evam anyayabhave naviganake hatya karata; evam ei hetu ye, tara avadhyacarana karechila o tara sima atikrama karechila."
2,62,"niścaẏai musalima, iẏāhudī, khṛṣṭāna evaṃ sāveīna sampradāẏa, (edera madhye) yārā āllāhara prati o kiẏāmātera prati viśvāsa rākhe evaṃ bhāla kāja kare, tādera janya tādera ravera nikaṭa puraskāra raẏeche, tādera kona prakāra bhaẏa nei evaṃ tārā cintitao havenā.","niscayai musalima, iyahudi, khrstana evam saveina sampradaya, (edera madhye) yara allahara prati o kiyamatera prati visvasa rakhe evam bhala kaja kare, tadera janya tadera ravera nikata puraskara rayeche, tadera kona prakara bhaya nei evam tara cintitao havena."
2,63,"evaṃ yakhana āmi tomādera aṅgīkāra grahaṇa karechilāma evaṃ tomādera upara tūra parvata samucca karechilāma ye, āmi tomāderake yā diẏechi tā dṛr̤ha rūpe dhāraṇa kara evaṃ ete yā āche tā smaraṇa kara - sambhavataḥ tomarā niskṛti pāve.","evam yakhana ami tomadera angikara grahana karechilama evam tomadera upara tura parvata samucca karechilama ye, ami tomaderake ya diyechi ta drrha rupe dharana kara evam ete ya ache ta smarana kara - sambhavatah tomara niskrti pave."
2,64,"erapara punarāẏa tomarā phire gele, ataeva yadi tomādera prati āllāhara anugraha evaṃ tā~ra karuṇā nā thākata tāhale avaśyai tomarā vināśa prāpta hate.","erapara punaraya tomara phire gele, ataeva yadi tomadera prati allahara anugraha evam ta~ra karuna na thakata tahale avasyai tomara vinasa prapta hate."
2,65,"evaṃ avaśyai tomarā avagata ācha ye, tomādera madhye yārā śanivārera vyāpāre sīmā laṃghana karechila. āmi tāderake valechilāma ye, tomarā adhama vānara haẏe yāo.","evam avasyai tomara avagata acha ye, tomadera madhye yara sanivarera vyapare sima lamghana karechila. ami taderake valechilama ye, tomara adhama vanara haye yao."
2,66,anantara āmi eṭā tādera samasāmaẏika o tādera paravartīdera janya dṛṣṭānta evaṃ dharmabhīrugaṇera janya upadeśa svarūpa karechilāma.,anantara ami eta tadera samasamayika o tadera paravartidera janya drstanta evam dharmabhiruganera janya upadesa svarupa karechilama.
2,67,"evaṃ yakhana mūsā nija sampradāẏake valechilaḥ niścaẏai āllāha tomāderake ādeśa karechena ye, tomarā ekaṭi garu yavāha kara. tārā valechilaḥ tumi ki āmāderake upahāsa karacha? se valechilaḥ āmi āllāhara nikaṭa āśraẏa prārthanā karachi, yena āmi mūrkhadera antarbhukta nā hai.","evam yakhana musa nija sampradayake valechilah niscayai allaha tomaderake adesa karechena ye, tomara ekati garu yavaha kara. tara valechilah tumi ki amaderake upahasa karachay se valechilah ami allahara nikata asraya prarthana karachi, yena ami murkhadera antarbhukta na hai."
2,68,"tārā valechilaḥ tumi āmādera janya tomāra ravera nikaṭa prārthanā kara ye, tini āmāderake yena oṭā ki ki guṇa viśiṣṭa haoẏā darakāra tā vale dena. se valechilaḥ tini valechena ye, niścaẏai sei garu vaẏoḥvṛddha naẏa evaṃ śāvakao naẏa, e du’ẏera madhyavartī; ataeva tomarā yerūpa ādiṣṭa haẏecha tā kare phela.","tara valechilah tumi amadera janya tomara ravera nikata prarthana kara ye, tini amaderake yena ota ki ki guna visista haoya darakara ta vale dena. se valechilah tini valechena ye, niscayai sei garu vayohvrddha naya evam savakao naya, e du’yera madhyavarti; ataeva tomara yerupa adista hayecha ta kare phela."
2,69,"tārā valechilaḥ tumi āmādera janya tomāra ravera nikaṭa prārthanā kara ye, tini yena ora varṇa kirūpa tā āmāderake vale dena. se valechilaḥ tini valechena ye, niścaẏai sei garura varṇa gār̤ha pīta, oṭā darśakaderake ānanda dāna kare.","tara valechilah tumi amadera janya tomara ravera nikata prarthana kara ye, tini yena ora varna kirupa ta amaderake vale dena. se valechilah tini valechena ye, niscayai sei garura varna garha pita, ota darsakaderake ananda dana kare."
2,70,"tārā valechilaḥ tumi āmādera janya tomāra ravera nikaṭa prārthanā kara ye, tini yena oṭā kirūpa tā āmādera janya varṇanā karena, niścaẏai āmādera nikaṭa sakala garui samatulya evaṃ āllāha icchā karale āmarā supathagāmī hava.","tara valechilah tumi amadera janya tomara ravera nikata prarthana kara ye, tini yena ota kirupa ta amadera janya varnana karena, niscayai amadera nikata sakala garui samatulya evam allaha iccha karale amara supathagami hava."
2,71,"se valechilaḥ niścaẏai tini valechena ye, avaśyai sei garu susthakāẏa, nikhu~ta, oṭā cāṣāvādera kāje lāgāno haẏani evaṃ kṣete pāni secaneo niyukta haẏani. tārā valechilaḥ ekṣaṇe tumi satya enecha, ataḥpara tārā oṭā yavāha karala yā tādera karāra icchā chilanā.","se valechilah niscayai tini valechena ye, avasyai sei garu susthakaya, nikhu~ta, ota casavadera kaje lagano hayani evam ksete pani secaneo niyukta hayani. tara valechilah eksane tumi satya enecha, atahpara tara ota yavaha karala ya tadera karara iccha chilana."
2,72,evaṃ yakhana tomarā eka vyaktike hatyā karāra para tadviṣaẏe virodha karachile evaṃ tomarā yā gopana karachile āllāha tāra prakāśaka halena.,evam yakhana tomara eka vyaktike hatya karara para tadvisaye virodha karachile evam tomara ya gopana karachile allaha tara prakasaka halena.
2,73,"ataḥpara āmi valechilāmaḥ ora eka khanḍa dvārā tāke āghāta kara, ei rūpe āllāha mṛtake jīvita karena evaṃ svīẏa nidarśanasamūha pradarśana karena yāte tomarā hṛdaẏaṅgama kara.","atahpara ami valechilamah ora eka khanda dvara take aghata kara, ei rupe allaha mrtake jivita karena evam sviya nidarsanasamuha pradarsana karena yate tomara hrdayangama kara."
2,74,"ataḥpara tomādera hṛdaẏa prastarera nyāẏa kaṭhina, varaṃ ora ceẏeo kaṭhinatara hala evaṃ niścaẏai prastara hateo prasravana nirgata haẏa evaṃ niścaẏai ogulira madhye kona konaṭi vidīrṇa haẏa, ataḥpara tā hate pāni nirgata haẏa evaṃ niścaẏai aigulira madhye konaṭi āllāhara bhaẏe patita haẏa evaṃ tomarā yā karacha tatprati āllāha amanoyogī nana.","atahpara tomadera hrdaya prastarera nyaya kathina, varam ora ceyeo kathinatara hala evam niscayai prastara hateo prasravana nirgata haya evam niscayai ogulira madhye kona konati vidirna haya, atahpara ta hate pani nirgata haya evam niscayai aigulira madhye konati allahara bhaye patita haya evam tomara ya karacha tatprati allaha amanoyogi nana."
2,75,"tomarā ki āśā kara ye, tomādera kathāẏa tārā īmāna ānave? athaca tādera madhye emana kataka loka gata haẏeche yārā āllāhara kālāma śunata, ataḥpara uhā vujhāra para uhāke vikṛta karata, athaca tārā jānata.","tomara ki asa kara ye, tomadera kathaya tara imana anavey athaca tadera madhye emana kataka loka gata hayeche yara allahara kalama sunata, atahpara uha vujhara para uhake vikrta karata, athaca tara janata."
2,76,"yakhana tārā mu’minadera sāthe milita haẏa takhana valeḥ āmarā īmāna enechi; āra yakhana tādera keha kārao (iẏāhudīra) nikaṭa gopane yāẏa takhana tārā valeḥ tomarā ki musalimaderake emana kathā vale dāo yā āllāha tomādera nikaṭa prakāśa karechena? pariṇāme tārā tomāderake tarke parājita karave (ei vale) ye, e viṣaẏaṭi ravera nikaṭa hate tomādera kitāve raẏeche, tomarā ki vujhanā?","yakhana tara mu’minadera sathe milita haya takhana valeh amara imana enechi; ara yakhana tadera keha karao (iyahudira) nikata gopane yaya takhana tara valeh tomara ki musalimaderake emana katha vale dao ya allaha tomadera nikata prakasa karechenay pariname tara tomaderake tarke parajita karave (ei vale) ye, e visayati ravera nikata hate tomadera kitave rayeche, tomara ki vujhanay"
2,77,"tārā ki jānenā ye, tārā yā gopana rākhe evaṃ yā prakāśa kare, āllāha savai jānena?","tara ki janena ye, tara ya gopana rakhe evam ya prakasa kare, allaha savai janenay"
2,78,evaṃ tādera madhye aneka aśikṣita loka āche yārā pravṛtti vyatīta kona grantha avagata naẏa evaṃ tārā śudhu kalpanāsamūha racanā kare thāke.,evam tadera madhye aneka asiksita loka ache yara pravrtti vyatita kona grantha avagata naya evam tara sudhu kalpanasamuha racana kare thake.
2,79,"tādera janya ākṣepa yārā svahaste pustaka racanā kare, yārā vale ye, eṭā āllāhara nikaṭa hate samāgata! era dvārā tārā sāmānya mūlya arjana karache, tādera hasta yā lipivaddha kareche tajjanya tādera prati ākṣepa! evaṃ tārā yā upārjana karache tajjanyao tādera prati ākṣepa!","tadera janya aksepa yara svahaste pustaka racana kare, yara vale ye, eta allahara nikata hate samagata! era dvara tara samanya mulya arjana karache, tadera hasta ya lipivaddha kareche tajjanya tadera prati aksepa! evam tara ya uparjana karache tajjanyao tadera prati aksepa!"
2,80,"evaṃ tārā valeḥ nirdhārita dinasamūha vyatīta (jāhannāmera) āguna āmāderake sparśa karavenā. tumi valaḥ tomarā ki āllāhara nikaṭa hate aṅgīkāra niẏecha ye, pare āllāha kakhanai svīẏa aṅgīkārera anyathā karavenanā? athavā āllāha samvandhe yā jānonā tomarā tā’i valacha?","evam tara valeh nirdharita dinasamuha vyatita (jahannamera) aguna amaderake sparsa karavena. tumi valah tomara ki allahara nikata hate angikara niyecha ye, pare allaha kakhanai sviya angikarera anyatha karavenanay athava allaha samvandhe ya janona tomara ta’i valachay"
2,81,"hyā~, yārā aniṣṭa arjana kareche evaṃ svīẏa pāpera dvārā pariveṣṭita haẏeche tārāi agnivāsī, sekhāne tārā sadā avasthāna karave.","hya~, yara anista arjana kareche evam sviya papera dvara parivestita hayeche tarai agnivasi, sekhane tara sada avasthana karave."
2,82,"evaṃ yārā viśvāsa sthāpana kareche o sat kāja karache tārāi jānnātavāsī, tanmadhye tārā cirakāla avasthāna karave.","evam yara visvasa sthapana kareche o sat kaja karache tarai jannatavasi, tanmadhye tara cirakala avasthana karave."
2,83,"āra yakhana āmi vānī isarāīla hate aṅgīkāra niẏechilāma ye, tomarā āllāha vyatīta āra kārao ivādāta karavenā evaṃ mātāpitāra saṅge sadvyavahāra karave o ātmīẏadera, pitṛhīnadera o misakīnadera saṅgeo (sadvyavahāra karave), āra tomarā lokera sāthe uttamabhāve kathā valave evaṃ sālāta pratiṣṭhita karave o yākāta pradāna karave; ataḥpara tomādera madhya hate alpa saṃkhyaka vyatīta tomarā sakalei vimukha haẏechile, yehetu tomarā chile agrāhyakārī.","ara yakhana ami vani isaraila hate angikara niyechilama ye, tomara allaha vyatita ara karao ivadata karavena evam matapitara sange sadvyavahara karave o atmiyadera, pitrhinadera o misakinadera sangeo (sadvyavahara karave), ara tomara lokera sathe uttamabhave katha valave evam salata pratisthita karave o yakata pradana karave; atahpara tomadera madhya hate alpa samkhyaka vyatita tomara sakalei vimukha hayechile, yehetu tomara chile agrahyakari."
2,84,"evaṃ āmi yakhana tomādera aṅgīkāra grahaṇa karechilāma ye, paraspara śoṇitapāta karavenā evaṃ svīẏa vāsasthāna hate āpana vyaktiderake vahiskāra karavenā; ataḥpara tomarā svīkṛta haẏechile evaṃ tomarāi ora sākṣī chile.","evam ami yakhana tomadera angikara grahana karechilama ye, paraspara sonitapata karavena evam sviya vasasthana hate apana vyaktiderake vahiskara karavena; atahpara tomara svikrta hayechile evam tomarai ora saksi chile."
2,85,"ataḥpara sei tomarāi paraspara khunākhuni karacha evaṃ tomarā tomādera madhya hate eka dalake tādera gṛha hate vahiskāra kare diccha, tādera viruddhe (śatrutā vaśataḥ) pāpa o anyāẏa kāje sāhāyya karacha evaṃ tārā vandī haẏe tomādera nikaṭa ānīta hale tomarā tāderake vinimaẏa pradāna kara, athaca tāderake vahiskāra karā tomādera janya avaidha chila, tāhale ki tomarā granthera kichu aṃśa viśvāsa kara evaṃ kichu aṃśa aviśvāsa kara? tomādera madhye yārā erūpa kare tādera pārthiva jīvane durgati vyatīta kichui nei evaṃ utthāna dine tārā kaṭhora śāstira dike nikṣipta have evaṃ tomarā yā karacha, tadviṣaẏe āllāha amanoyogī nana.","atahpara sei tomarai paraspara khunakhuni karacha evam tomara tomadera madhya hate eka dalake tadera grha hate vahiskara kare diccha, tadera viruddhe (satruta vasatah) papa o anyaya kaje sahayya karacha evam tara vandi haye tomadera nikata anita hale tomara taderake vinimaya pradana kara, athaca taderake vahiskara kara tomadera janya avaidha chila, tahale ki tomara granthera kichu amsa visvasa kara evam kichu amsa avisvasa karay tomadera madhye yara erupa kare tadera parthiva jivane durgati vyatita kichui nei evam utthana dine tara kathora sastira dike niksipta have evam tomara ya karacha, tadvisaye allaha amanoyogi nana."
2,86,"erāi ākhirātera vinimaẏe pārthiva jīvana kraẏa kareche, ataeva tādera danḍa laghu karā havenā evaṃ tārā sāhāyya prāptao havenā.","erai akhiratera vinimaye parthiva jivana kraya kareche, ataeva tadera danda laghu kara havena evam tara sahayya praptao havena."
2,87,"evaṃ avaśyai āmi mūsāke kitāva pradāna karechi o tatpare kramānvaẏe rāsūlagaṇake preraṇa karechi, evaṃ āmi māraiẏāma nandana īsāke nidarśanasamūha pradāna karechilāma evaṃ pavitra ātmāyoge tāke śakti sampanna karechilāma; kintu pare yakhana tomādera nikaṭa kona rāsūla - tomādera pravṛtti yā icchā karatanā tā niẏe upasthita hala takhana tomarā ahaṃkāra karale, avaśeṣe eka dalake mithyāvādī valale evaṃ ekadalake hatyā karale.","evam avasyai ami musake kitava pradana karechi o tatpare kramanvaye rasulaganake prerana karechi, evam ami maraiyama nandana isake nidarsanasamuha pradana karechilama evam pavitra atmayoge take sakti sampanna karechilama; kintu pare yakhana tomadera nikata kona rasula - tomadera pravrtti ya iccha karatana ta niye upasthita hala takhana tomara ahamkara karale, avasese eka dalake mithyavadi valale evam ekadalake hatya karale."
2,88,"evaṃ tārā vale, āmādera hṛdaẏa āvṛta; evaṃ tādera aviśvāsera janya āllāha tāderake abhisampāta karechena - yehetu tārā ati alpai viśvāsa kare.","evam tara vale, amadera hrdaya avrta; evam tadera avisvasera janya allaha taderake abhisampata karechena - yehetu tara ati alpai visvasa kare."
2,89,evaṃ yakhana āllāhara sannidhāna hate tādera nikaṭa yā āche tāra satyatā pratipādaka grantha upasthita hala evaṃ yā pūrva hatei tārā kāphiradera upara vijaẏa prārthanā karata; ataḥpara yakhana tādera nikaṭa sei paricita kitāva ela takhana tārā tāke asvīkāra karala. sutarāṃ erūpa kāphiradera upara āllāhara lā’nata varṣita hoka.,evam yakhana allahara sannidhana hate tadera nikata ya ache tara satyata pratipadaka grantha upasthita hala evam ya purva hatei tara kaphiradera upara vijaya prarthana karata; atahpara yakhana tadera nikata sei paricita kitava ela takhana tara take asvikara karala. sutaram erupa kaphiradera upara allahara la’nata varsita hoka.
2,90,"yāra vinimaẏe tārā nijedera vikri kareche tā khuvai manda, yehetu tārā āllāha yā nāyila karechena tā asvīkāra kareche - ei haṭhakāritāra janya ye, āllāha svīẏa vāndādera madhye yāra prati icchā anugraha avatāraṇa karena. ataeva tārā krodhera upara krodha arjana kareche. evaṃ kāphiradera janya lāñchanādāẏaka śāsti raẏeche.","yara vinimaye tara nijedera vikri kareche ta khuvai manda, yehetu tara allaha ya nayila karechena ta asvikara kareche - ei hathakaritara janya ye, allaha sviya vandadera madhye yara prati iccha anugraha avatarana karena. ataeva tara krodhera upara krodha arjana kareche. evam kaphiradera janya lanchanadayaka sasti rayeche."
