surah,ayah,latin_iast,latin_ascii
22,26,"evaṃ smaraṇa kara, yakhana āmi ivrāhīmera janya nirdhāraṇa kare diẏechilāma se gṛhera sthāna, (takhana valechilāma) ‘āmāra sāthe kona kichuke śarīka sthira kara nā evaṃ āmāra gṛhake pavitra rākha tādera janya yārā tāoẏāpha kare evaṃ yārā sālāte dā~r̤āẏa, rukū‘ kare o sājdāh kare.","evam smarana kara, yakhana ami ivrahimera janya nirdharana kare diyechilama se grhera sthana, (takhana valechilama) ‘amara sathe kona kichuke sarika sthira kara na evam amara grhake pavitra rakha tadera janya yara taoyapha kare evam yara salate da~raya, ruku‘ kare o sajdah kare."
22,27,"evaṃ mānuṣera nikaṭa hajja-era ghoṣaṇā kare dāo, tārā tomāra nikaṭa āsave pāẏe he~ṭe o sarvaprakāra śīrṇa uṭhera piṭhe, erā āsave dūra-dūrāntera patha atikrama kare,","evam manusera nikata hajja-era ghosana kare dao, tara tomara nikata asave paye he~te o sarvaprakara sirna uthera pithe, era asave dura-durantera patha atikrama kare,"
22,28,"yāte tārā tādera kalyāṇamaẏa sthānagulote upasthita hate pāre evaṃ tini tāderake catuṣpada jantu hate yā riyaka hiseve dāna karechena tāra opara nirdiṣṭa dinagulote āllāhara nāma uccāraṇa karate pāre. ataḥpara tomarā tā hate (āhāra kara) evaṃ duḥstha, abhāvagrastake āhāra karāo.","yate tara tadera kalyanamaya sthanagulote upasthita hate pare evam tini taderake catuspada jantu hate ya riyaka hiseve dana karechena tara opara nirdista dinagulote allahara nama uccarana karate pare. atahpara tomara ta hate (ahara kara) evam duhstha, abhavagrastake ahara karao."
22,29,ataḥpara tārā yena tādera aparicchannatā dūra kare evaṃ tādera mānata pūrṇa kare evaṃ tāoẏāpha kare prācīna gṛhera.,atahpara tara yena tadera aparicchannata dura kare evam tadera manata purna kare evam taoyapha kare pracina grhera.
22,30,"eṭāi vidhāna evaṃ keu āllāha kartṛka nirdhārita pavitra anuṣṭhānagulora sammāna karale tāra pratipālakera nikaṭa tāra janya eṭā uttama. tomādera janya hālāla karā haẏeche catuṣpada jantunaegulo vyatīta yā tomāderake śunāno haẏeche. sutarāṃ tomarā varjana kara mūrtipūjāra apavitratā evaṃ dūre thāka mithyākathana hate,","etai vidhana evam keu allaha kartrka nirdharita pavitra anusthanagulora sammana karale tara pratipalakera nikata tara janya eta uttama. tomadera janya halala kara hayeche catuspada jantunaegulo vyatita ya tomaderake sunano hayeche. sutaram tomara varjana kara murtipujara apavitrata evam dure thaka mithyakathana hate,"
22,31,"āllāhara prati ekaniṣṭha haẏe evaṃ tā~ra sāthe kona kichuke śarīka nā kare; evaṃ ye keu āllāhara sāthe śarīka kare se yena ākāśa hate par̤ala, ataḥpara pākhī tāke cheā~ mere niẏe gela, kiṃvā vāẏu tāke ur̤iẏe niẏe giẏe eka dūravartī sthāne nikṣepa karala.","allahara prati ekanistha haye evam ta~ra sathe kona kichuke sarika na kare; evam ye keu allahara sathe sarika kare se yena akasa hate parala, atahpara pakhi take chea~ mere niye gela, kimva vayu take uriye niye giye eka duravarti sthane niksepa karala."
22,32,eṭā āllāhara vidhāna evaṃ keu āllāhara nidarśanāvalīke sammāna karale niścaẏai eṭā tāra hṛdaẏera tākoẏāra paricaẏa.,eta allahara vidhana evam keu allahara nidarsanavalike sammana karale niscayai eta tara hrdayera takoyara paricaya.
22,33,(e samasta gṛhapālita jantu) yāte tomādera janya nānāvidha upakāra raẏeche eka nirdiṣṭakālera janya; ataḥpara tādera kuravānīra sthāna prācīna gṛhera nikaṭa.,(e samasta grhapalita jantu) yate tomadera janya nanavidha upakara rayeche eka nirdistakalera janya; atahpara tadera kuravanira sthana pracina grhera nikata.
22,34,"āmi pratyeka sampradāẏera janya kuravānīra niẏama kare diẏechi; tini tāderake jīvanopakaraṇasvarūpa ye sakala catuṣpada jantu diẏechena, segulora opara yena tārā āllāhara nāma uccāraṇa kare. tomādera ilāh eka ilāh, sutarāṃ tā~rai nikaṭa ātmasamarpaṇa kara evaṃ susaṃvāda dāo vinītagaṇakena","ami pratyeka sampradayera janya kuravanira niyama kare diyechi; tini taderake jivanopakaranasvarupa ye sakala catuspada jantu diyechena, segulora opara yena tara allahara nama uccarana kare. tomadera ilah eka ilah, sutaram ta~rai nikata atmasamarpana kara evam susamvada dao vinitaganakena"
22,35,"yādera hṛdaẏa bhaẏe kampita haẏa yakhana āllāhara nāma smaraṇa karā haẏa, yārā tādera vipada-āpade dhairya dhāraṇa kare, evaṃ sālāta kāẏema kare evaṃ āmi tāderake ye riyka diẏechi tā hate vyaẏa kare.","yadera hrdaya bhaye kampita haya yakhana allahara nama smarana kara haya, yara tadera vipada-apade dhairya dharana kare, evam salata kayema kare evam ami taderake ye riyka diyechi ta hate vyaya kare."
22,36,evaṃ uṭake karechi āllāhara nidarśanagulora anyatama; tomādera janya tāte maṅgala raẏeche. sutarāṃ sārivaddhabhāve daṇḍāẏamāna avasthāẏa tādera opara tomarā āllāhara nāma uccāraṇa kara. yakhana tārā kāta haẏe par̤e yāẏa takhana tomarā tā hate āhāra kara evaṃ āhāra karāo dhairyaśīla abhāvagrastake o vinaẏera sāthe bhikṣākārīke; ebhāve āmi tāderake tomādera adhīna kare diẏechi yāte tomarā kṛtajñatā prakāśa kara.,evam utake karechi allahara nidarsanagulora anyatama; tomadera janya tate mangala rayeche. sutaram sarivaddhabhave dandayamana avasthaya tadera opara tomara allahara nama uccarana kara. yakhana tara kata haye pare yaya takhana tomara ta hate ahara kara evam ahara karao dhairyasila abhavagrastake o vinayera sathe bhiksakarike; ebhave ami taderake tomadera adhina kare diyechi yate tomara krtajnata prakasa kara.
22,37,"āllāhara nikaṭa pau~che nā tādera gośata evaṃ rakta, varaṃ pau~che tomādera tākvaoẏā. ebhāve tini ederake tomādera adhīna kare diẏechena yāte tomarā āllāhara śreṣṭhatva ghoṣaṇā kara ejanya ye, tini tomāderake pathapradarśana karechena; sutarāṃ tumi susaṃvāda dāo sat karmaparāẏaṇaderake.","allahara nikata pau~che na tadera gosata evam rakta, varam pau~che tomadera takvaoya. ebhave tini ederake tomadera adhina kare diyechena yate tomara allahara sresthatva ghosana kara ejanya ye, tini tomaderake pathapradarsana karechena; sutaram tumi susamvada dao sat karmaparayanaderake."
22,38,"āllāha rakṣā karena mu’minaderake, tini kona viśvāsaghātaka, akṛtajñake pachanda karena nā.","allaha raksa karena mu’minaderake, tini kona visvasaghataka, akrtajnake pachanda karena na."
22,39,yuddhera anumati deẏā hala tāderake yārā ākrānta haẏeche; kāraṇa tādera prati atyācāra karā haẏeche. āllāha niścaẏa tāderake sāhāyya karate sakṣama;,yuddhera anumati deya hala taderake yara akranta hayeche; karana tadera prati atyacara kara hayeche. allaha niscaya taderake sahayya karate saksama;
22,40,"tāderake tādera ghara-vār̤ī hate anyāẏabhāve vahiṣkāra karā haẏeche śudhu e kāraṇe ye, tārā vale, ‘āmādera pratipālaka āllāha.’ āllāha yadi mānava jātira eka dalake anya dala dvārā pratihata nā karatena, tāhale vidhvasta haẏe yeta khṛṣṭāna saṃsāra virāgīdera upāsanālaẏa, girjā, iẏāhūdīdera upāsanālaẏa evaṃ māsajidasamūha yāte adhika smaraṇa karā haẏa āllāhara nāma. āllāha niścaẏai tāke sāhāyya karena ye tā~ke sāhāyya kare. āllāha niścaẏa śaktimāna, parākramaśālī.","taderake tadera ghara-vari hate anyayabhave vahiskara kara hayeche sudhu e karane ye, tara vale, ‘amadera pratipalaka allaha.’ allaha yadi manava jatira eka dalake anya dala dvara pratihata na karatena, tahale vidhvasta haye yeta khrstana samsara viragidera upasanalaya, girja, iyahudidera upasanalaya evam masajidasamuha yate adhika smarana kara haya allahara nama. allaha niscayai take sahayya karena ye ta~ke sahayya kare. allaha niscaya saktimana, parakramasali."
22,41,"āmi ederake pṛthivīte pratiṣṭhita karale erā sālāta kāẏema karave, yākāta dive evaṃ sat kāryera nirdeśa dive o asat kārye niṣedha karave; āra sakala karmera pariṇāma āllāhara ikhatiẏāre.","ami ederake prthivite pratisthita karale era salata kayema karave, yakata dive evam sat karyera nirdesa dive o asat karye nisedha karave; ara sakala karmera parinama allahara ikhatiyare."
22,42,"evaṃ lokerā yadi tomāke asvīkāra kare tave tādera pūrve avaśyai asvīkāra karechila nūh, ‘āda o sāmūda sampradāẏa,","evam lokera yadi tomake asvikara kare tave tadera purve avasyai asvikara karechila nuh, ‘ada o samuda sampradaya,"
22,43,"ivrāhīma o lūtera sampradāẏa,","ivrahima o lutera sampradaya,"
22,44,"evaṃ mādaiẏānavāsīrā āra asvīkāra karā haẏechila mūsākeo. āmi kāphiraderake avakāśa diẏechilāma, ataḥpara tāderake śāsti diẏechilāma. ataeva kemana chila śāsti!","evam madaiyanavasira ara asvikara kara hayechila musakeo. ami kaphiraderake avakasa diyechilama, atahpara taderake sasti diyechilama. ataeva kemana chila sasti!"
22,45,āmi dhvaṃsa karechi kata janapada yegulora vāsindā chila jālima. esava janapada tādera gharera chādasaha dhvaṃsastūpe pariṇata haẏechila evaṃ kata kūpa parityakta haẏechila o kata sūdṛr̤ha prāsāda!,ami dhvamsa karechi kata janapada yegulora vasinda chila jalima. esava janapada tadera gharera chadasaha dhvamsastupe parinata hayechila evam kata kupa parityakta hayechila o kata sudrrha prasada!
22,46,"tārā ki deśa bhramaṇa kareni? tāhale tārā jñāna-vuddhisampanna hṛdaẏa o śra“tiśaktisampanna śravaṇera adhikārī hate pārata. vastuta cakṣu to andha naẏa, varaṃ andha hacche vakṣasthita hṛdaẏa.","tara ki desa bhramana kareniy tahale tara jnana-vuddhisampanna hrdaya o sra“tisaktisampanna sravanera adhikari hate parata. vastuta caksu to andha naya, varam andha hacche vaksasthita hrdaya."
22,47,"tārā tomāke śāsti tvarānvita karate vale, athaca āllāha tā~ra pratiśra“ti kakhano bhaṅga karena nā. tomāra pratipālakera nikaṭa ekadina tomādera gaṇanāra sahasra vatsarera samāna;","tara tomake sasti tvaranvita karate vale, athaca allaha ta~ra pratisra“ti kakhano bhanga karena na. tomara pratipalakera nikata ekadina tomadera gananara sahasra vatsarera samana;"
22,48,evaṃ āmi avakāśa diẏechi kata janapadake yakhana tārā chila yālima; ataḥpara tāderake śāsti diẏechi evaṃ pratyāvartana āmārai nikaṭa.,evam ami avakasa diyechi kata janapadake yakhana tara chila yalima; atahpara taderake sasti diyechi evam pratyavartana amarai nikata.
22,49,vala: ‘he mānuṣa! niścaẏai āmi tomādera janya eka spaṣṭa satarkakārī;,vala: ‘he manusa! niscayai ami tomadera janya eka spasta satarkakari;
22,50,sutarāṃ yārā īmāna āne o sat karma kare tādera janya āche kṣamā o sammānajanaka jīvikā;,sutaram yara imana ane o sat karma kare tadera janya ache ksama o sammanajanaka jivika;
22,51,evaṃ yārā āmāra āẏātake vyartha karāra ceṣṭā kare tārā have jāhānnāmera adhivāsī.,evam yara amara ayatake vyartha karara cesta kare tara have jahannamera adhivasi.
22,52,"āmi tomāra pūrve ye samasta rāsūla kiṃvā nāvī preraṇa karechi tādera keu yakhanai kichu ākāksakṣā kareche, takhanai śaẏatāna tāra ākāksakṣāẏa kichu prakṣipta kareche; śaẏatāna yā kichu nikṣepa kareche āllāha tā vidūrita kare dena. ataḥpara āllāha tā~ra āẏātasamūhake supratiṣṭhita karena evaṃ āllāha sarvajña, prajñāmaẏa;","ami tomara purve ye samasta rasula kimva navi prerana karechi tadera keu yakhanai kichu akaksaksa kareche, takhanai sayatana tara akaksaksaya kichu praksipta kareche; sayatana ya kichu niksepa kareche allaha ta vidurita kare dena. atahpara allaha ta~ra ayatasamuhake supratisthita karena evam allaha sarvajna, prajnamaya;"
22,53,"eṭā ejanya ye, śaẏatāna yā nikṣepa kare tini tāke parīkṣāsvarūpa karena tādera janya yādera antare vyādhi raẏeche, yārā pāṣāṇa hṛdaẏera adhikārī. niścaẏai yālimarā carama matabhede raẏeche.","eta ejanya ye, sayatana ya niksepa kare tini take pariksasvarupa karena tadera janya yadera antare vyadhi rayeche, yara pasana hrdayera adhikari. niscayai yalimara carama matabhede rayeche."
22,54,"evaṃ ejanyao ye, yāderake jñāna deẏā haẏeche tārā yena jānate pāre ye, eṭā tomāra pratipālakera nikaṭa hate prerita satya; ataḥpara tārā yena tāte viśvāsa sthāpana kare evaṃ tādera antara yena tāra prati anugata haẏa. yārā īmāna eneche tāderake avaśyai āllāha sarala pathe paricālita karena.","evam ejanyao ye, yaderake jnana deya hayeche tara yena janate pare ye, eta tomara pratipalakera nikata hate prerita satya; atahpara tara yena tate visvasa sthapana kare evam tadera antara yena tara prati anugata haya. yara imana eneche taderake avasyai allaha sarala pathe paricalita karena."
22,55,"yārā kupharī kareche tārā tāte sandeha poṣaṇa karā hate virata have nā, yatakṣaṇa nā tādera nikaṭa kviẏāmāta ese par̤ave ākasmikabhāve, athavā ese par̤ave eka vandhyā dinera śāsti.","yara kuphari kareche tara tate sandeha posana kara hate virata have na, yataksana na tadera nikata kviyamata ese parave akasmikabhave, athava ese parave eka vandhya dinera sasti."
22,56,sedina āllāharai ādhipatya; tinii tādera mājhe vicāra karavena. ataḥpara yārā īmāna āne o sat karma kare tārā avasthāna karave jānnāte.,sedina allaharai adhipatya; tinii tadera majhe vicara karavena. atahpara yara imana ane o sat karma kare tara avasthana karave jannate.
22,57,āra yārā kupharī kare o āmāra āẏātasamūhake asvīkāra kare tādera janyai raẏeche lāñchanādāẏaka śāsti.,ara yara kuphari kare o amara ayatasamuhake asvikara kare tadera janyai rayeche lanchanadayaka sasti.
22,58,"evaṃ yārā hijarata kareche āllāhara pathe, ataḥpara nihata haẏeche athavā mārā giẏeche tāderake āllāha avaśyai utkṛṣṭa jīvikā dāna karavena; āra niścaẏai āllāha, tini to sarveātkṛṣṭa riykadātā.","evam yara hijarata kareche allahara pathe, atahpara nihata hayeche athava mara giyeche taderake allaha avasyai utkrsta jivika dana karavena; ara niscayai allaha, tini to sarveatkrsta riykadata."
22,59,"tini tāderake avaśyai emana sthāne dākhila karāvena yā tārā pachanda karave evaṃ niścaẏai āllāha samyaka prajñāmaẏa, parama sahanaśīla.","tini taderake avasyai emana sthane dakhila karavena ya tara pachanda karave evam niscayai allaha samyaka prajnamaya, parama sahanasila."
22,60,"eṭāi hala tādera avasthā, kona vyakti nipīr̤ita haẏe samatulya pratiśodha grahaṇa karale o punarāẏa se atyācārita hale āllāha tāke avaśyai sāhāyya karavena; āllāha niścaẏai pāpa mocanakārī, kṣamāśīla.","etai hala tadera avastha, kona vyakti nipirita haye samatulya pratisodha grahana karale o punaraya se atyacarita hale allaha take avasyai sahayya karavena; allaha niscayai papa mocanakari, ksamasila."
22,61,"eṭā e janya ye, āllāha rātrike praviṣṭa karāna divasera madhye evaṃ divasake praviṣṭa karāna rātrira madhye evaṃ āllāha sarvaśrotā, samyaka draṣṭā;","eta e janya ye, allaha ratrike pravista karana divasera madhye evam divasake pravista karana ratrira madhye evam allaha sarvasrota, samyaka drasta;"
22,62,"eṭā ejanyao ye, āllāha, tinii satya evaṃ tārā tā~ra parivarte yāke ḍāke tā asatya, evaṃ āllāha, tinii to sarveācca, mahāna.","eta ejanyao ye, allaha, tinii satya evam tara ta~ra parivarte yake dake ta asatya, evam allaha, tinii to sarveacca, mahana."
22,63,"tumi ki lakṣya kara nā ye, āllāha ākāśa hate vāri varṣaṇa karena yāra phale savuja śyāmala haẏe uṭhe pṛthivī, niścaẏai āllāha samyaka sūkṣmadarśī, parijñāta.","tumi ki laksya kara na ye, allaha akasa hate vari varsana karena yara phale savuja syamala haye uthe prthivi, niscayai allaha samyaka suksmadarsi, parijnata."
22,64,"ākāśamaṇḍalī o pṛthivīte yā kichu āche tā tā~rai, evaṃ āllāha, niścaẏai tini abhāvamukta, praśaṃsārha.","akasamandali o prthivite ya kichu ache ta ta~rai, evam allaha, niscayai tini abhavamukta, prasamsarha."
22,65,"tumi ki lakṣya kara nā ye, āllāha tomādera kalyāṇe niẏojita karechena pṛthivīte yā kichu āche tatsamudaẏake evaṃ tā~ra nirdeśe samudre vicaraṇaśīla nauyānasamūhake? āra tinii ākāśake sthira rākhena yāte tā patita nā haẏa pṛthivīra opara tā~ra anumati vyatīta. āllāha niścaẏai mānuṣera prati daẏārdra, parama daẏālu.","tumi ki laksya kara na ye, allaha tomadera kalyane niyojita karechena prthivite ya kichu ache tatsamudayake evam ta~ra nirdese samudre vicaranasila nauyanasamuhakey ara tinii akasake sthira rakhena yate ta patita na haya prthivira opara ta~ra anumati vyatita. allaha niscayai manusera prati dayardra, parama dayalu."
