surah,ayah,latin_iast,latin_ascii
51,15,"niścaẏa muttākīrā thākave jānnātasamūhe o jharṇādhārāẏa,","niscaya muttakira thakave jannatasamuhe o jharnadharaya,"
51,16,tādera rava tādera yā divena tā tārā khuśīte grahaṇakārī have. itaḥpūrve erāi chila satkarmaśīla.,tadera rava tadera ya divena ta tara khusite grahanakari have. itahpurve erai chila satkarmasila.
51,17,rātera sāmānya aṃśai erā ghumiẏe kāṭāto.,ratera samanya amsai era ghumiye katato.
51,18,āra rātera śeṣa prahare erā kṣamā cāoẏāẏa rata thākata.,ara ratera sesa prahare era ksama caoyaya rata thakata.
51,19,āra tādera dhanasampade raẏeche prārthī o vañcitera haka.,ara tadera dhanasampade rayeche prarthi o vancitera haka.
51,20,suniścita viśvāsīdera janya yamīne aneka nidarśana raẏeche.,suniscita visvasidera janya yamine aneka nidarsana rayeche.
51,21,tomādera nijadera madhyeo. tomarā ki cakṣuṣmāna have nā?,tomadera nijadera madhyeo. tomara ki caksusmana have nay
51,22,ākāśe raẏeche tomādera riyka o pratiśruta sava kichu.,akase rayeche tomadera riyka o pratisruta sava kichu.
51,23,"ataeva āsamāna o yamīnera ravera kasama, tomarā ye kathā vale thāka tāra matai eṭi satya.","ataeva asamana o yaminera ravera kasama, tomara ye katha vale thaka tara matai eti satya."
51,24,tomāra kāche ki ivarāhīmera sammānita mehamānadera vṛttānta eseche?,tomara kache ki ivarahimera sammanita mehamanadera vrttanta esechey
51,25,"yakhana tārā tāra kāche āsala evaṃ valala, ‘sālāma’, uttare seo valala, ‘sālāma’. erā to aparicita loka.","yakhana tara tara kache asala evam valala, ‘salama’, uttare seo valala, ‘salama’. era to aparicita loka."
51,26,ataḥpara se druta cupisāre nija parivāravargera kāche gela evaṃ ekaṭi moṭā-tājā go-vāchura (bhājā) niẏe āsala.,atahpara se druta cupisare nija parivaravargera kache gela evam ekati mota-taja go-vachura (bhaja) niye asala.
51,27,"ataḥpara se tā tādera sāmane peśa karala evaṃ valala, ‘tomarā ki khāve nā?’","atahpara se ta tadera samane pesa karala evam valala, ‘tomara ki khave nay’"
51,28,"ete tādera samparke se mane mane bhīta hala. tārā valala, ‘bhaẏa peẏonā, tārā tāke eka vidvāna putra santānera susaṃvāda dila’.","ete tadera samparke se mane mane bhita hala. tara valala, ‘bhaya peyona, tara take eka vidvana putra santanera susamvada dila’."
51,29,"takhana tāra strī citkāra karate karate egiẏe āsala evaṃ nija mukha cāpar̤iẏe valala, ‘vṛddhā-vandhyā’.","takhana tara stri citkara karate karate egiye asala evam nija mukha capariye valala, ‘vrddha-vandhya’."
51,30,"tārā valala, ‘tomāra rava erūpai valechena. niścaẏai tini prajñāmaẏa, sarvajña’.","tara valala, ‘tomara rava erupai valechena. niscayai tini prajnamaya, sarvajna’."
51,31,"ivarāhīma valala, ‘he prerita phereśatāgaṇa, tomādera uddeśya kī?","ivarahima valala, ‘he prerita pheresatagana, tomadera uddesya kiy"
51,32,"tārā valala, ‘āmarā eka aparādhī kaomera prati prerita haẏechi’.","tara valala, ‘amara eka aparadhi kaomera prati prerita hayechi’."
51,33,‘yāte tādera upara māṭira śakta ḍhelā nikṣepa kari’.,‘yate tadera upara matira sakta dhela niksepa kari’.
51,34,‘yā tomāra ravera pakṣa theke cihnita sīmālaṃghanakārīdera janya’.,‘ya tomara ravera paksa theke cihnita simalamghanakaridera janya’.
51,35,ataḥpara sekhāne yesava mumina chila āmi tāderake vera kare niẏe āsalāma.,atahpara sekhane yesava mumina chila ami taderake vera kare niye asalama.
51,36,tave āmi sekhāne ekaṭi vār̤ī chār̤ā kona musalamāna pāini.,tave ami sekhane ekati vari chara kona musalamana paini.
51,37,āra āmi tādera janya sekhāne ekaṭi nidarśana rekhechi yārā yantraṇādāẏaka āyāvake bhaẏa kare .,ara ami tadera janya sekhane ekati nidarsana rekhechi yara yantranadayaka ayavake bhaya kare .
51,38,"āra mūsāra kāhinīteo nidarśana raẏeche, yakhana āmi tāke suspaṣṭa pramāṇasaha phira‘āunera kāche pāṭhiẏechilāma.","ara musara kahiniteo nidarsana rayeche, yakhana ami take suspasta pramanasaha phira‘aunera kache pathiyechilama."
51,39,"kintu se tāra dalavalasaha mukha phiriẏe nila evaṃ valala, ‘e vyakti yādukara athavā ummāda.’","kintu se tara dalavalasaha mukha phiriye nila evam valala, ‘e vyakti yadukara athava ummada.’"
51,40,phale āmi tāke o tāra sainya-sāmantake pākar̤āo karalāma. ataḥpara tāderake samudre nikṣepa karalāma. se to chila tiraskṛta.,phale ami take o tara sainya-samantake pakarao karalama. atahpara taderake samudre niksepa karalama. se to chila tiraskrta.
51,41,"āra ‘āda jātira ghaṭanāẏao (nidarśana raẏeche), yakhana āmi tādera upara preraṇa karechilāma amaṅgalajanaka vāẏu.","ara ‘ada jatira ghatanayao (nidarsana rayeche), yakhana ami tadera upara prerana karechilama amangalajanaka vayu."
51,42,"ai vāẏu yāra upare esechila tāke rekhe yāẏani, varaṃ savakichuke cūrṇa-vicūrṇa kare diẏechila.","ai vayu yara upare esechila take rekhe yayani, varam savakichuke curna-vicurna kare diyechila."
51,43,"āra sāmūda jātira ghaṭanāẏao (nidarśana raẏeche). yakhana tāderake valā haẏechila, ‘ekaṭi nirdiṣṭa kāla paryanta bhoga kare nāo’.","ara samuda jatira ghatanayao (nidarsana rayeche). yakhana taderake vala hayechila, ‘ekati nirdista kala paryanta bhoga kare nao’."
51,44,"ataḥpara tārā tādera ravera ādeśa samparke auddhatya prakāśa karala. phale vajrāghāta tāderake pākar̤āo karala, āra tārā tā dekhachila.","atahpara tara tadera ravera adesa samparke auddhatya prakasa karala. phale vajraghata taderake pakarao karala, ara tara ta dekhachila."
51,45,ataḥpara tārā uṭhe dā~r̤āte pārala nā evaṃ pratirodhao karate pārala nā.,atahpara tara uthe da~rate parala na evam pratirodhao karate parala na.
51,46,āra itaḥpūrve nūhera kaomakeo (āmi dhvaṃsa kare diẏechilāma). niścaẏa tārā chila phāsika kaoma.,ara itahpurve nuhera kaomakeo (ami dhvamsa kare diyechilama). niscaya tara chila phasika kaoma.
51,47,āra āmi hātasamūha dvārā ākāśa nirmāṇa karechi evaṃ niścaẏa āmi śaktiśālī.,ara ami hatasamuha dvara akasa nirmana karechi evam niscaya ami saktisali.
51,48,āra āmi yamīnake vichiẏe diẏechi. āmi katainā sundara vichānā prastutakārī!,ara ami yaminake vichiye diyechi. ami kataina sundara vichana prastutakari!
51,49,"āra pratyeka vastu theke āmi jor̤āẏa jor̤āẏa sṛṣṭi karechi. āśā karā yāẏa, tomarā upadeśa grahaṇa karave.","ara pratyeka vastu theke ami joraya joraya srsti karechi. asa kara yaya, tomara upadesa grahana karave."
51,50,ataeva tomarā āllāhara dike dhāvita hao. āmi to tā~ra pakṣa theke tomādera janya eka spaṣṭa satarkakārī.,ataeva tomara allahara dike dhavita hao. ami to ta~ra paksa theke tomadera janya eka spasta satarkakari.
51,51,āra tomarā āllāhara sāthe kona ilāha nirdhāraṇa karo nā; āmi tā~ra pakṣa theke tomādera janya eka spaṣṭa satarkakārī.,ara tomara allahara sathe kona ilaha nirdharana karo na; ami ta~ra paksa theke tomadera janya eka spasta satarkakari.
51,52,"ebhāve tādera pūrvavartīdera madhya theke ye rāsūlai eseche, tārā valeche, ‘e to ekajana yādukara athavā unmāda.’","ebhave tadera purvavartidera madhya theke ye rasulai eseche, tara valeche, ‘e to ekajana yadukara athava unmada.’"
51,53,tārā ki eke anyake e viṣaẏe osiẏāta kareche? varaṃ tārā sīmālaṃghanakārī kaoma.,tara ki eke anyake e visaye osiyata karechey varam tara simalamghanakari kaoma.
51,54,"ataeva, tumi odera theke mukha phiriẏe nāo, ete tumi tiraskṛta have nā.","ataeva, tumi odera theke mukha phiriye nao, ete tumi tiraskrta have na."
51,55,"evaṃ upadeśa dite thāka, kāraṇa upadeśa muminadera upakāre āse.","evam upadesa dite thaka, karana upadesa muminadera upakare ase."
51,56,āra jina o mānuṣake kevala ejanyai sṛṣṭi karechi ye tārā āmāra ivādāta karave.,ara jina o manusake kevala ejanyai srsti karechi ye tara amara ivadata karave.
51,57,"āmi tādera kāche kona riyka cāi nā; āra āmi cāi nā ye, tārā āmāke khāvāra dive.","ami tadera kache kona riyka cai na; ara ami cai na ye, tara amake khavara dive."
51,58,"niścaẏa āllāhai riykadātā, tini śaktidhara, parākramaśālī.","niscaya allahai riykadata, tini saktidhara, parakramasali."
51,59,yārā yulama kareche tādera janya raẏeche tādera samamanādera anurūpa āyāva; sutarāṃ tārā yena āmāra kāche (āyāvera) tār̤āhur̤ā nā kare.,yara yulama kareche tadera janya rayeche tadera samamanadera anurupa ayava; sutaram tara yena amara kache (ayavera) tarahura na kare.
51,60,"ataeva, yārā kupharī kare tādera janya dhvaṃsa sedinera yedinera oẏādā tāderake deẏā haẏeche.","ataeva, yara kuphari kare tadera janya dhvamsa sedinera yedinera oyada taderake deya hayeche."
52,1,"kasama tūra parvatera,","kasama tura parvatera,"
52,2,āra kasama kitāvera yā lipivaddha āche.,ara kasama kitavera ya lipivaddha ache.
52,3,unmukta pātāẏa.,unmukta pataya.
52,4,"kasama āvāda gṛhera,* * āvāda gṛha valate saptākāśera vāẏatula mā‘mūrake vujhāno haẏeche. agaṇita phereśatā niravacchinna ivādāte yā āvāda rekheche.","kasama avada grhera,* * avada grha valate saptakasera vayatula ma‘murake vujhano hayeche. aganita pheresata niravacchinna ivadate ya avada rekheche."
52,5,āra samunnata ākāśera;,ara samunnata akasera;
52,6,"kasama taraṅga-vikṣuvdha sāgarera,* * anya tāphasīra mate-āgunera sāgara yā duniẏāte hate pāre, athavā kiẏāmate.","kasama taranga-viksuvdha sagarera,* * anya taphasira mate-agunera sagara ya duniyate hate pare, athava kiyamate."
52,7,niścaẏa tomāra ravera āyāva avaśyambhāvī.,niscaya tomara ravera ayava avasyambhavi.
52,8,yāra kona pratirodhakārī nei.,yara kona pratirodhakari nei.
52,9,"yedina tīvrabhāve ākāśa prakampita have,","yedina tivrabhave akasa prakampita have,"
52,10,"āra parvatamālā druta paribhramaṇa karave,","ara parvatamala druta paribhramana karave,"
52,11,"ataeva mithyāropakārīdera janya sedinera dhvaṃsa,","ataeva mithyaropakaridera janya sedinera dhvamsa,"
52,12,yārā khela-tāmāśāẏa matta thāke.,yara khela-tamasaya matta thake.
52,13,sedina tāderake jāhānnāmera āgunera dike hā~kiẏe niẏe yāoẏā have.,sedina taderake jahannamera agunera dike ha~kiye niye yaoya have.
52,14,‘eṭi sei jāhānnāma yā tomarā asvīkāra karate.’,‘eti sei jahannama ya tomara asvikara karate.’
52,15,"‘eṭi ki yādu, nāki tomarā dekhate pāccha nā!’","‘eti ki yadu, naki tomara dekhate paccha na!’"
52,16,"tomarā āgune praveśa kara*, tārapara tomarā dhairyadhāraṇa kara vā nā kara, ubhaẏai tomādera janya samāna; tomāderake to kevala tomādera āmalera pratiphala deẏā hacche. * anya tāphasīra mate- ‘‘tomarā era uttāpa bhoga kara’’.","tomara agune pravesa kara*, tarapara tomara dhairyadharana kara va na kara, ubhayai tomadera janya samana; tomaderake to kevala tomadera amalera pratiphala deya hacche. * anya taphasira mate- ‘‘tomara era uttapa bhoga kara’’."
52,17,niścaẏa muttākīrā (thākave) jānnāte o prācurye.,niscaya muttakira (thakave) jannate o pracurye.
52,18,"tādera rava tāderake yā diẏechena tā upabhoga karave, āra tādera rava tāderake vā~cāvena jvalanta āgunera āyāva theke.","tadera rava taderake ya diyechena ta upabhoga karave, ara tadera rava taderake va~cavena jvalanta agunera ayava theke."
52,19,"tomarā tṛpti sahakāre khāo o pāna kara, tomarā ye āmala karate tāra vinimaẏe.","tomara trpti sahakare khao o pana kara, tomara ye amala karate tara vinimaye."
52,20,sārivaddha pālaṅke tārā helāna diẏe vasave; āra āmi tāderake milāẏe deva ḍāgaracokhā hūra-era sāthe.,sarivaddha palanke tara helana diye vasave; ara ami taderake milaye deva dagaracokha hura-era sathe.
52,21,"āra yārā īmāna āne evaṃ tādera santāna-santati īmānera sāthe tādera anusaraṇa kare, āmarā tādera sāthe tādera santānadera milana ghaṭāva evaṃ tādera karmera kona aṃśai kamāva nā. pratyeka vyakti tāra kāmāiẏera vyāpāre dāẏī thākave.","ara yara imana ane evam tadera santana-santati imanera sathe tadera anusarana kare, amara tadera sathe tadera santanadera milana ghatava evam tadera karmera kona amsai kamava na. pratyeka vyakti tara kamaiyera vyapare dayi thakave."
52,22,āra āmi tāderake atirikta deva phalamūla o gośata yā tārā kāmanā karave.,ara ami taderake atirikta deva phalamula o gosata ya tara kamana karave.
52,23,tārā parasparera madhye pānapātra vinimaẏa karave; sekhāne thākave nā kona vehudā kathāvārtā evaṃ kona pāpakāja.,tara parasparera madhye panapatra vinimaya karave; sekhane thakave na kona vehuda kathavarta evam kona papakaja.
52,24,āra tādera sevāẏa cārapāśe ghurave vālakadala; tārā yena surakṣita muktā.,ara tadera sevaya carapase ghurave valakadala; tara yena suraksita mukta.
52,25,"āra tārā eke aparera mukhomukhi haẏe jijñāsāvāda karave,","ara tara eke aparera mukhomukhi haye jijnasavada karave,"
52,26,"tārā valave, ‘pūrve āmarā āmādera parivārera madhye śaṅkita chilāma.’","tara valave, ‘purve amara amadera parivarera madhye sankita chilama.’"
52,27,‘ataḥpara āllāha āmādera prati daẏā karechena evaṃ āgunera āyāva theke āmāderake rakṣā karechena.’,‘atahpara allaha amadera prati daya karechena evam agunera ayava theke amaderake raksa karechena.’
52,28,"niścaẏa pūrve āmarā tā~ke ḍākatāma; niścaẏa tini ihasānakārī, parama daẏālu.","niscaya purve amara ta~ke dakatama; niscaya tini ihasanakari, parama dayalu."
52,29,"ataeva, tumi upadeśa dite thāka; kāraṇa tomāra ravera anugrahe tumi gaṇaka nao evaṃ unmādao nao.","ataeva, tumi upadesa dite thaka; karana tomara ravera anugrahe tumi ganaka nao evam unmadao nao."
52,30,"tārā ki valache, ‘se (muhāmmāda) ekajana kavi? āmarā tāra mṛtyura pratīkṣā karachi.’","tara ki valache, ‘se (muhammada) ekajana kaviy amara tara mrtyura pratiksa karachi.’"
52,31,"vala, ‘tomarā apekṣāẏa thāka! āmio tomādera sāthe pratīkṣākārīdera antarbhukta railāma.’","vala, ‘tomara apeksaya thaka! amio tomadera sathe pratiksakaridera antarbhukta railama.’"
52,32,"tādera viveka ki tāderake e ādeśa deẏa, nā tārā sīmālaṃghanakārī kaoma?","tadera viveka ki taderake e adesa deya, na tara simalamghanakari kaomay"
52,33,"tārā ki vale, ‘se eṭā vāniẏe valache?’ varaṃ tārā īmāna āne nā.","tara ki vale, ‘se eta vaniye valachey’ varam tara imana ane na."
52,34,"ataeva, tārā yadi satyavādī haẏa tave tāra anurūpa vāṇī niẏe āsuka.","ataeva, tara yadi satyavadi haya tave tara anurupa vani niye asuka."
52,35,"tārā ki sraṣṭā chār̤ā sṛṣṭi haẏeche, nā tārāi sraṣṭā?","tara ki srasta chara srsti hayeche, na tarai srastay"
52,36,tārā ki āsamāna o yamīna sṛṣṭi kareche? varaṃ tārā dṛr̤ha viśvāsa kare nā.,tara ki asamana o yamina srsti karechey varam tara drrha visvasa kare na.
52,37,"tomāra ravera guptabhānḍāra ki tādera kāche āche, nā tārā sava kichu niẏantraṇakārī?","tomara ravera guptabhandara ki tadera kache ache, na tara sava kichu niyantranakariy"
52,38,"nāki tādera āche si~r̤i, yāte car̤e tārā (ūrdhvalokera kathā) śunate pāẏa; tādera śrotā spaṣṭa pramāṇa niẏe āsuka nā?","naki tadera ache si~ri, yate care tara (urdhvalokera katha) sunate paya; tadera srota spasta pramana niye asuka nay"
52,39,tave ki kanyāsantāna tā~ra; āra putrasantāna tomādera?,tave ki kanyasantana ta~ra; ara putrasantana tomaderay
52,40,"tave ki tumi tādera kāche pratidāna cāo ye, tārā tā bhārī jarimānā mane kare?","tave ki tumi tadera kache pratidana cao ye, tara ta bhari jarimana mane karey"
52,41,"nāki tādera kāche āche gāẏevera jñāna, yā tārā likhache?","naki tadera kache ache gayevera jnana, ya tara likhachey"
52,42,nāki tārā ṣar̤ayantra karate cāẏa? ataeva yārā kupharī kare tārāi have ṣar̤ayantrera śikāra.,naki tara sarayantra karate cayay ataeva yara kuphari kare tarai have sarayantrera sikara.
52,43,nāki tādera janya āllāha chār̤ā anya ilāha āche? tārā ye śiraka kare tā theke āllāha pavitra.,naki tadera janya allaha chara anya ilaha achey tara ye siraka kare ta theke allaha pavitra.
52,44,"āra kona ākāśakhanḍa bheṅge par̤ate dekhale tārā valave, ‘eṭi to eka puñjībhūta megha’!","ara kona akasakhanda bhenge parate dekhale tara valave, ‘eti to eka punjibhuta megha’!"
52,45,"ataeva, tāderake cher̤e dāo sedina paryanta yedina tārā dhvaṃsa have.","ataeva, taderake chere dao sedina paryanta yedina tara dhvamsa have."
52,46,yedina tādera pakṣa theke kṛta tādera ṣar̤ayantra kona kāje āsave nā evaṃ tārā sāhāyyaprāptao have nā.,yedina tadera paksa theke krta tadera sarayantra kona kaje asave na evam tara sahayyapraptao have na.
52,47,āra niścaẏa yārā yulama karave tādera janya thākave echār̤ā āro āyāva; kintu tādera veśīrabhāgai jāne nā.,ara niscaya yara yulama karave tadera janya thakave echara aro ayava; kintu tadera vesirabhagai jane na.
52,48,"āra tomādera ravera siddhāntera janya dhairyadhāraṇa kara; kāraṇa tumi āmāra cokhera sāmanei ācha, tumi yakhana jege oṭha takhana tomāra ravera sapraśaṃsa tāsavīha pāṭha kara.","ara tomadera ravera siddhantera janya dhairyadharana kara; karana tumi amara cokhera samanei acha, tumi yakhana jege otha takhana tomara ravera saprasamsa tasaviha patha kara."
52,49,āra rātera kichu aṃśe evaṃ nakṣatrera asta yāvāra para tāra tāsavīha pāṭha kara.,ara ratera kichu amse evam naksatrera asta yavara para tara tasaviha patha kara.
53,1,"kasama nakṣatrera, yakhana tā asta yāẏa.","kasama naksatrera, yakhana ta asta yaya."
53,2,tomādera saṅgī pathabhraṣṭa haẏani evaṃ vipathagāmīo haẏani.,tomadera sangi pathabhrasta hayani evam vipathagamio hayani.
53,3,āra se managar̤ā kathā vale nā.,ara se managara katha vale na.
53,4,"tāto kevala ohī, yā tāra prati ohīrūpe preraṇa karā haẏa.","tato kevala ohi, ya tara prati ohirupe prerana kara haya."
53,5,"tāke śikṣā diẏeche pravala śaktidhara,","take siksa diyeche pravala saktidhara,"
53,6,"prajñāra adhikārī*. ataḥpara se sthira haẏechila, * jivarīla.","prajnara adhikari*. atahpara se sthira hayechila, * jivarila."
53,7,takhana se ūrdhva digante.,takhana se urdhva digante.
53,8,"tārapara se nikaṭavartī hala, ataḥpara āro kāche ela.","tarapara se nikatavarti hala, atahpara aro kache ela."
53,9,"takhana se naikaṭya chila du’ dhanukera parimāṇa, athavā tārao kama.","takhana se naikatya chila du’ dhanukera parimana, athava tarao kama."
53,10,ataḥpara tini tā~ra vāndāra prati yā ohī karāra tā ohī karalena.,atahpara tini ta~ra vandara prati ya ohi karara ta ohi karalena.
53,11,"se yā dekheche, antakaraṇa se samparke mithyā valeni.","se ya dekheche, antakarana se samparke mithya valeni."
53,12,"se yā dekheche, se samparke tomarā ki tāra sāthe vitarka karave?","se ya dekheche, se samparke tomara ki tara sathe vitarka karavey"
53,13,āra se to tāke* ārekavāra** dekhechila. * jivarīlake.,ara se to take* arekavara** dekhechila. * jivarilake.
53,14,"sidarātula munatāhāra* nikaṭa. * sidarātula munatāhā hala saptama ākāśe āraśera ḍāna dike ekaṭi kula jātīẏa vṛkṣa, sakala sṛṣṭira jñānera sīmāra śeṣa prānta. tārapara ki āche, ekamātra āllāhai jānena.","sidaratula munatahara* nikata. * sidaratula munataha hala saptama akase arasera dana dike ekati kula jatiya vrksa, sakala srstira jnanera simara sesa pranta. tarapara ki ache, ekamatra allahai janena."
53,15,"yāra kāche jānnātula mā’oẏā* avasthita. * phereśatā, śahīdadera rūha o muttākīdera avasthānasthala.","yara kache jannatula ma’oya* avasthita. * pheresata, sahidadera ruha o muttakidera avasthanasthala."
53,16,yakhana kula gāchaṭike yā ācchādita karāra tā ācchādita karechila.,yakhana kula gachatike ya acchadita karara ta acchadita karechila.
53,17,tāra dṛṣṭi edika-sedika yāẏani evaṃ sīmāo atikrama kareni.,tara drsti edika-sedika yayani evam simao atikrama kareni.
53,18,niścaẏa se tāra ravera var̤a var̤a nidarśanasamūha theke dekheche.,niscaya se tara ravera vara vara nidarsanasamuha theke dekheche.
53,19,tomarā lāta o ‘uyayā samparke āmāke vala’?,tomara lata o ‘uyaya samparke amake vala’y
53,20,"āra mānāta samparke, yā tṛtīẏa ārekaṭi?","ara manata samparke, ya trtiya arekatiy"
53,21,tomādera janya ki putra āra āllāhara janya kanyā?,tomadera janya ki putra ara allahara janya kanyay
53,22,eṭāto tāhale eka asaṅgata vaṇṭana!,etato tahale eka asangata vantana!
53,23,"egulo kevala katipaẏa nāma, ye nāmagulo tomarā o tomādera pitṛpuruṣerā rekhecha. e vyāpāre āllāha kona dalīla-pramāṇa nāyila karenani. tārā to kevala anumāna evaṃ nijerā yā cāẏa, tāra anusaraṇa kare. athaca tādera kāche tādera ravera pakṣa theke hidāẏāta eseche.","egulo kevala katipaya nama, ye namagulo tomara o tomadera pitrpurusera rekhecha. e vyapare allaha kona dalila-pramana nayila karenani. tara to kevala anumana evam nijera ya caya, tara anusarana kare. athaca tadera kache tadera ravera paksa theke hidayata eseche."
53,24,"mānuṣera janya tā ki haẏa, yā se cāẏa?","manusera janya ta ki haya, ya se cayay"
53,25,vastutaḥ parakāla o ihakāla to āllāharai.,vastutah parakala o ihakala to allaharai.
53,26,"āra āsamānasamūhe aneka phereśatā raẏeche, tādera supāriśa konai kāje āsave nā. tave āllāha yāke icchā karena evaṃ yāra prati tini santuṣṭa, tāra vyāpāre anumati deẏāra para.","ara asamanasamuhe aneka pheresata rayeche, tadera suparisa konai kaje asave na. tave allaha yake iccha karena evam yara prati tini santusta, tara vyapare anumati deyara para."
53,27,"niścaẏa yārā ākhirāte viśvāsa kare nā, tārāi phereśatāderake nārīvācaka nāme nāmakaraṇa kare thāke.","niscaya yara akhirate visvasa kare na, tarai pheresataderake narivacaka name namakarana kare thake."
53,28,athaca e viṣaẏe tādera kona jñānai nei. tārā to kevala anumānerai anusaraṇa kare. āra niścaẏa anumāna satyera mokāvelāẏa konai kāje āse nā.,athaca e visaye tadera kona jnanai nei. tara to kevala anumanerai anusarana kare. ara niscaya anumana satyera mokavelaya konai kaje ase na.
53,29,"ataeva tumi tāke upekṣā kare cala, ye āmāra smaraṇa theke vimukha haẏa evaṃ kevala duniẏāra jīvanai kāmanā kare.","ataeva tumi take upeksa kare cala, ye amara smarana theke vimukha haya evam kevala duniyara jivanai kamana kare."
53,30,"eṭāi tādera jñānera śeṣasīmā. niścaẏa tomāra ravai savaceẏe bhāla jānena tāra samparke, ye tāra patha theke vicyuta haẏeche evaṃ tinii savaceẏe bhāla jānena tāra samparke, ye hidāẏātaprāpta haẏeche.","etai tadera jnanera sesasima. niscaya tomara ravai savaceye bhala janena tara samparke, ye tara patha theke vicyuta hayeche evam tinii savaceye bhala janena tara samparke, ye hidayataprapta hayeche."
53,31,"āra āsamānasamūhe yā raẏeche evaṃ yamīne yā raẏeche, tā āllāharai. yāte tini tādera kājera pratiphala dite pārena yārā manda kāja kare evaṃ tāderake tini uttama puraskāra dite pārena yārā satkarma kare .","ara asamanasamuhe ya rayeche evam yamine ya rayeche, ta allaharai. yate tini tadera kajera pratiphala dite parena yara manda kaja kare evam taderake tini uttama puraskara dite parena yara satkarma kare ."
53,32,"yārā choṭa khāṭa doṣa-truṭi chār̤ā var̤a var̤a pāpa o aślīla kāryakalāpa theke virata thāke, niścaẏa tomāra rava kṣamāra vyāpāre udāra, tini tomādera vyāpāre samyaka avagata. yakhana tini tomāderake māṭi theke sṛṣṭi karechena evaṃ yakhana tomarā tomādera mātṛgarbhe bhrūṇarūpe chile. kājei tomarā ātmapraśaṃsā karo nā. ke tākaoẏā avalamvana kareche, se samparke tinii samyaka avagata.","yara chota khata dosa-truti chara vara vara papa o aslila karyakalapa theke virata thake, niscaya tomara rava ksamara vyapare udara, tini tomadera vyapare samyaka avagata. yakhana tini tomaderake mati theke srsti karechena evam yakhana tomara tomadera matrgarbhe bhrunarupe chile. kajei tomara atmaprasamsa karo na. ke takaoya avalamvana kareche, se samparke tinii samyaka avagata."
53,33,"tumi ki sei vyaktike dekhecha, ye mukha phiriẏe neẏa?","tumi ki sei vyaktike dekhecha, ye mukha phiriye neyay"
53,34,"āra sāmānya dāna kare, tārapara vandha kare deẏa?","ara samanya dana kare, tarapara vandha kare deyay"
53,35,"tāra kāche ki āche gāẏevera jñāna ye, se dekhache?","tara kache ki ache gayevera jnana ye, se dekhachey"
53,36,"nāki mūsāra kitāve yā āche, se samparke tāke avahita karā haẏani ?","naki musara kitave ya ache, se samparke take avahita kara hayani y"
53,37,"āra ivarāhīmera kitāve, ye (nirdeśa) pūrṇa karechila.","ara ivarahimera kitave, ye (nirdesa) purna karechila."
53,38,"tā ei ye, kona vojhā vahanakārī anyera vojhā vahana karave nā.","ta ei ye, kona vojha vahanakari anyera vojha vahana karave na."
53,39,"āra ei ye, mānuṣa yā ceṣṭā kare, tāi se pāẏa.","ara ei ye, manusa ya cesta kare, tai se paya."
53,40,"āra ei ye, tāra praceṣṭāra phala śīghrai tāke dekhāno have.","ara ei ye, tara pracestara phala sighrai take dekhano have."
53,41,tārapara tāke pūrṇa pratiphala pradāna karā have.,tarapara take purna pratiphala pradana kara have.
53,42,āra niścaẏa tomāra ravera nikaṭai halo śeṣa gantavya.,ara niscaya tomara ravera nikatai halo sesa gantavya.
53,43,āra niścaẏa tinii hāsāna evaṃ tinii kā~dāna.,ara niscaya tinii hasana evam tinii ka~dana.
53,44,āra niścaẏa tinii mṛtyu dena evaṃ tinii jīvana dena.,ara niscaya tinii mrtyu dena evam tinii jivana dena.
53,45,āra tinii yugala sṛṣṭi karena- puruṣa o nārī.,ara tinii yugala srsti karena- purusa o nari.
53,46,śukravindu theke yakhana tā nikṣipta haẏa.,sukravindu theke yakhana ta niksipta haya.
53,47,āra niścaẏa punarāẏa sṛṣṭira dāẏitva tā~ra uparai.,ara niscaya punaraya srstira dayitva ta~ra uparai.
53,48,āra tinii abhāvamukta karena o sampada dāna karena.,ara tinii abhavamukta karena o sampada dana karena.
53,49,āra tinii śirāra* rava. * ekaṭi nakṣatrera nāma.,ara tinii sirara* rava. * ekati naksatrera nama.
53,50,āra tinii prācīna ‘āda jātike dhvaṃsa karechena.,ara tinii pracina ‘ada jatike dhvamsa karechena.
53,51,āra sāmūda jātikeo. kāuke tini avaśiṣṭa rākhena ni.,ara samuda jatikeo. kauke tini avasista rakhena ni.
53,52,āra pūrve nūhera kaomakeo. niścaẏa tārā chila atiśaẏa yālima o carama avādhya.,ara purve nuhera kaomakeo. niscaya tara chila atisaya yalima o carama avadhya.
53,53,āra tini ulṭāno āvāsabhūmike* nikṣepa karechilena. * sāmūda sampradāẏera janapada.,ara tini ultano avasabhumike* niksepa karechilena. * samuda sampradayera janapada.
53,54,"ataḥpara seṭāke ācchanna karechila, yā ācchanna karāra chila.","atahpara setake acchanna karechila, ya acchanna karara chila."
53,55,tāhale tumi tomāra ravera kon anugraha samparke sandeha poṣaṇa karave?,tahale tumi tomara ravera kon anugraha samparke sandeha posana karavey
53,56,atīta satarkakārīdera mata ei navīo ekajana satarkakārī.,atita satarkakaridera mata ei navio ekajana satarkakari.
53,57,kiẏāmata nikaṭavartī.,kiyamata nikatavarti.
53,58,āllāha chār̤ā keui tā prakāśa karate sakṣama naẏa.,allaha chara keui ta prakasa karate saksama naya.
53,59,tomarā ki e kathāẏa vismaẏa vodha karacha?,tomara ki e kathaya vismaya vodha karachay
